X,Y,Calc_RA,Calc_Dec,RA_Center,Dec_Center,X_Center,Y_Center,Cat_Obj_RA,Cat_Obj_Dec
258.7497810065364,-11.21334657246273,35.604288049572745,42.33008333826722,35.603094144205464,42.32847756972033,258.2446509873559,-15.717266321721246,0.0,0.0
262.7587042153144,-16.217997572703215,35.605251311105,42.32773951165508,35.603094144205464,42.32847756972033,258.2446509873559,-15.717266321721246,0.0,0.0
258.7415478099271,-20.221186070979762,35.60256960369045,42.326871801173425,35.603094144205464,42.32847756972033,258.2446509873559,-15.717266321721246,0.0,0.0
253.73059775939737,-16.2178319088956,35.600936977305935,42.32899824280378,35.603094144205464,42.32847756972033,258.2446509873559,-15.717266321721246,0.0,0.0
264.4513283627135,-89.63562241951684,35.59209027646535,42.301319942248234,35.59305794373851,42.30163426391423,265.90056474055825,-88.18734507122022,35.593036148983956,42.30164667270956
264.4514849702177,-86.73900925334446,35.59264150045009,42.3023527781076,35.59305794373851,42.30163426391423,265.90056474055825,-88.18734507122022,35.593036148983956,42.30164667270956
267.34890383368804,-86.73906772292362,35.59402561101166,42.30194902064542,35.59305794373851,42.30163426391423,265.90056474055825,-88.18734507122022,35.593036148983956,42.30164667270956
267.349801118403,-89.63568088909598,35.5934748718101,42.30091574972086,35.59305794373851,42.30163426391423,265.90056474055825,-88.18734507122022,35.593036148983956,42.30164667270956
324.85634100386125,-65.65853117398575,35.62550680346446,42.30144797996066,35.62647524098292,42.30176211763017,326.30626056001427,-64.20992717991763,35.62648604541072,42.30177173890051
324.8581370632726,-62.76126471627034,35.626059483627266,42.30248065931494,35.62647524098292,42.30176211763017,326.30626056001427,-64.20992717991763,35.62648604541072,42.30177173890051
327.75618011616723,-62.76132318584951,35.62744367850137,42.30207641340025,35.62647524098292,42.30176211763017,326.30626056001427,-64.20992717991763,35.62648604541072,42.30177173890051
327.7534514220296,-65.65858964356492,35.626890534220934,42.3010435759454,35.62647524098292,42.30176211763017,326.30626056001427,-64.20992717991763,35.62648604541072,42.30177173890051
388.31689072539257,-29.658739150258306,35.66267418865878,42.30542619819589,35.66364216163384,42.30574004596992,389.7654901961012,-28.21046180196172,35.66364294158951,42.3057598214994
388.31623577469276,-26.762125984085984,35.66322587155805,42.30645880736748,35.66364216163384,42.30574004596992,389.7654901961012,-28.21046180196172,35.66364294158951,42.3057598214994
391.21474461750967,-26.762184453665135,35.6646101346089,42.30605404984005,35.66364216163384,42.30574004596992,389.7654901961012,-28.21046180196172,35.66364294158951,42.3057598214994
391.2144534604285,-29.658797619837458,35.66405798091571,42.305021284572355,35.66364216163384,42.30574004596992,389.7654901961012,-28.21046180196172,35.66364294158951,42.3057598214994
218.35232447022318,159.63546021519255,35.61751825904439,42.396643480847786,35.61828847905176,42.396587757395324,219.79922842256434,160.04508427194605,0.0,0.0
218.34830798392395,160.45476679827874,35.61767248531854,42.3969361502024,35.61828847905176,42.396587757395324,219.79922842256434,160.04508427194605,0.0,0.0
221.246105428796,160.45470832869958,35.61905869905913,42.39653203583718,35.61828847905176,42.396587757395324,219.79922842256434,160.04508427194605,0.0,0.0
221.25014886120474,159.6354017456134,35.618904480215065,42.39623936458825,35.61828847905176,42.396587757395324,219.79922842256434,160.04508427194605,0.0,0.0
239.1521127908137,-60.03471641807396,35.585633541473804,42.31540280030995,35.5866019558618,42.31571773540312,240.6021116119803,-58.585612424005824,35.586656074259395,42.31569484955015
239.15372826602598,-57.13644996035853,35.586185447084596,42.31643634855145,35.5866019558618,42.31571773540312,240.6021116119803,-58.585612424005824,35.586656074259395,42.31569484955015
242.05211043314688,-57.13650842993769,35.58757037024979,42.31603223895079,35.5866019558618,42.31571773540312,240.6021116119803,-58.585612424005824,35.586656074259395,42.31569484955015
242.04956232320842,-60.034774887653114,35.58701799925642,42.3149991222548,35.5866019558618,42.31571773540312,240.6021116119803,-58.585612424005824,35.586656074259395,42.31569484955015
203.53380717320968,120.29514874681581,35.602932589396445,42.38468164001031,35.603902038858585,42.384996488817244,204.9833248890092,121.74395532990198,35.60385816285054,42.38497756907507
203.53458440539285,123.19276191298813,35.603485209777965,42.385714989507626,35.603902038858585,42.384996488817244,204.9833248890092,121.74395532990198,35.60385816285054,42.38497756907507
206.4328426048087,123.19270344340899,35.60487148832073,42.38531098190725,35.603902038858585,42.384996488817244,204.9833248890092,121.74395532990198,35.60385816285054,42.38497756907507
206.4321192648446,120.29609027723664,35.60431906495826,42.38427798812686,35.603902038858585,42.384996488817244,204.9833248890092,121.74395532990198,35.60385816285054,42.38497756907507
280.86256447707876,15.888712765733684,35.62001653129313,42.33666481594345,35.620934798084875,42.33875874247058,280.49996797034464,21.618775488779768,0.0,0.0
280.8626065018883,27.348818721966133,35.6221995728227,42.34075152935449,35.620934798084875,42.33875874247058,280.49996797034464,21.618775488779768,0.0,0.0
280.13744781092095,27.34883821182585,35.621852735611704,42.34085266899771,35.620934798084875,42.33875874247058,280.49996797034464,21.618775488779768,0.0,0.0
280.13732943880103,15.888732255593402,35.61967002334705,42.336765959853466,35.620934798084875,42.33875874247058,280.49996797034464,21.618775488779768,0.0,0.0
295.249340928211,139.54973554729682,35.65046577231064,42.378752299137204,35.65193300582779,42.3818669614268,294.88880462563634,148.14407991827875,0.0,0.0
295.25252981262577,156.73841454433088,35.65374646629859,42.38488066436534,35.65193300582779,42.3818669614268,294.88880462563634,148.14407991827875,0.0,0.0
294.5293222152809,156.7384242892607,35.65340071476309,42.384981623716406,35.65193300582779,42.3818669614268,294.88880462563634,148.14407991827875,0.0,0.0
294.52507943864697,139.54974529222667,35.65011954535699,42.37885339569017,35.65193300582779,42.3818669614268,294.88880462563634,148.14407991827875,0.0,0.0
341.8610720714629,-23.864655264085975,35.641589177788035,42.31397806025291,35.642206823169616,42.31550914082504,341.4980532813061,-19.71272576989761,0.0,0.0
341.86084005010525,-15.56081576556896,35.643171114635074,42.3169389284731,35.642206823169616,42.31550914082504,341.4980532813061,-19.71272576989761,0.0,0.0
341.1350344911493,-15.56079627570924,35.64282448054616,42.31704022139718,35.642206823169616,42.31550914082504,341.4980532813061,-19.71272576989761,0.0,0.0
341.1352126202879,-23.864635774226258,35.64124253170416,42.31407935590121,35.642206823169616,42.31550914082504,341.4980532813061,-19.71272576989761,0.0,0.0
287.62047411527766,30.245314948980166,35.625981257240724,42.34084166249916,35.62672068426178,42.34259998359094,287.2587058232094,35.03489286224669,0.0,0.0
287.6205277450656,39.82446103058338,35.627806195265016,42.34425737455671,35.62672068426178,42.34259998359094,287.2587058232094,35.03489286224669,0.0,0.0
286.8969689682689,39.82447077551322,35.627460457244226,42.34435830468272,35.62672068426178,42.34259998359094,287.2587058232094,35.03489286224669,0.0,0.0
286.89688390135325,30.245324693910007,35.62563517325854,42.34094259128048,35.62672068426178,42.34259998359094,287.2587058232094,35.03489286224669,0.0,0.0
232.72147107261495,3.5005033430483032,35.5946486872723,42.33895906839617,35.595378873455935,42.34070221406875,232.3589702302669,8.246259483008206,0.0,0.0
232.72148857448263,12.99199613310839,35.596455518860196,42.34234432513981,35.595378873455935,42.34070221406875,232.3589702302669,8.246259483008206,0.0,0.0
231.99652777115614,12.992015622968108,35.59610872565086,42.34244535974133,35.595378873455935,42.34070221406875,232.3589702302669,8.246259483008206,0.0,0.0
231.99645188605115,3.500522832908021,35.594302228051674,42.33906040097603,35.595378873455935,42.34070221406875,232.3589702302669,8.246259483008206,0.0,0.0
318.6132690259192,-83.84139981494774,35.61906357200462,42.295834548138224,35.62034609493178,42.29861054221448,318.2520908550815,-76.19870873550883,0.0,0.0
318.614092240318,-68.55602740099981,35.621973862450496,42.30128526756579,35.62034609493178,42.29861054221448,318.2520908550815,-76.19870873550883,0.0,0.0
317.89008946984507,-68.55601765606994,35.621627792303265,42.30138653629075,35.62034609493178,42.29861054221448,318.2520908550815,-76.19870873550883,0.0,0.0
317.89021685424547,-83.84139007001787,35.61871832741308,42.29593567570729,35.62034609493178,42.29861054221448,318.2520908550815,-76.19870873550883,0.0,0.0
281.6832186508158,-42.62217346881541,35.609268042076366,42.315684350079174,35.6100535698879,42.317529827368986,281.321688412831,-37.58876890977735,0.0,0.0
281.6839666988092,-32.555374095669144,35.61118482796483,42.31927439477988,35.6100535698879,42.317529827368986,281.321688412831,-37.58876890977735,0.0,0.0
280.96019185748327,-32.55536435073929,35.610838750562706,42.3193753046588,35.6100535698879,42.317529827368986,281.321688412831,-37.58876890977735,0.0,0.0
280.9594101268529,-42.622163723885556,35.60892231181097,42.31578525910734,35.6100535698879,42.317529827368986,281.321688412831,-37.58876890977735,0.0,0.0
262.196215036371,87.76835261214649,35.62478846312822,42.3649011694872,35.62586969888253,42.367298192324995,261.83461319968035,94.34906375427073,0.0,0.0
262.1963412193332,100.92976515146513,35.62729702866813,42.369594324432754,35.62586969888253,42.367298192324995,261.83461319968035,94.34906375427073,0.0,0.0
261.4730540276631,100.92977489639497,35.626950933244075,42.36969521516279,35.62586969888253,42.367298192324995,261.83461319968035,94.34906375427073,0.0,0.0
261.4728851800275,87.76836235707633,35.62444236909694,42.36500205859548,35.62586969888253,42.367298192324995,261.83461319968035,94.34906375427073,0.0,0.0
312.0651222647816,42.7206161850523,35.64004092086332,42.341879249059296,35.64083674417983,42.34374131859343,311.7039144673604,47.80169409831884,0.0,0.0
312.0663311024936,52.88276226665554,35.64197830394791,42.345502410686244,35.64083674417983,42.34374131859343,311.7039144673604,47.80169409831884,0.0,0.0
311.3427381070671,52.88277201158538,35.64163256573619,42.345603388127564,35.64083674417983,42.34374131859343,311.7039144673604,47.80169409831884,0.0,0.0
311.3414978322272,42.72062592998214,35.63969518441174,42.34198022503461,35.64083674417983,42.34374131859343,311.7039144673604,47.80169409831884,0.0,0.0
260.2179388398326,55.77934018088397,35.61774720301141,42.35376947440184,35.61881109278753,42.356135287210854,259.85543680915043,62.27155132300821,0.0,0.0
260.2173189114055,68.76375272020259,35.62022072657689,42.3584000774303,35.61881109278753,42.356135287210854,259.85543680915043,62.27155132300821,0.0,0.0
259.4929347784683,68.76376246513246,35.61987450396677,42.358501100019865,35.61881109278753,42.356135287210854,259.85543680915043,62.27155132300821,0.0,0.0
259.4945120422219,55.77934992581385,35.61740145899817,42.35387065112336,35.61881109278753,42.356135287210854,259.85543680915043,62.27155132300821,0.0,0.0
305.73295289712377,-12.6635301992363,35.62646292347922,42.32301370813365,35.627163131785345,42.32469789094722,305.37191810967107,-8.081778931741301,0.0,0.0
305.733796022275,-3.5000374091761626,35.628208593883556,42.32628111512979,35.627163131785345,42.32469789094722,305.37191810967107,-8.081778931741301,0.0,0.0
305.01004019706716,-3.5000276642463035,35.62786286122743,42.32638207376079,35.627163131785345,42.32469789094722,305.37191810967107,-8.081778931741301,0.0,0.0
305.0101678802973,-12.663520454306441,35.62611766968714,42.323114526081746,35.627163131785345,42.32469789094722,305.37191810967107,-8.081778931741301,0.0,0.0
294.288564482033,-54.23986001182145,35.61307899783938,42.309783556606526,35.613736177245634,42.31138902692275,293.92626555807067,-49.879435390097996,0.0,0.0
294.28782225302393,-45.519020513304405,35.61473860606863,42.31289356525886,35.613736177245634,42.31138902692275,293.92626555807067,-49.879435390097996,0.0,0.0
293.56396663410834,-45.51901076837455,35.614392877509765,42.312994497238975,35.613736177245634,42.31138902692275,293.92626555807067,-49.879435390097996,0.0,0.0
293.56568191700785,-54.23985026689159,35.61273374842264,42.30988434790452,35.613736177245634,42.31138902692275,293.92626555807067,-49.879435390097996,0.0,0.0
267.85242290035967,71.66121971242704,35.62442292846003,42.35836826981673,35.62550842770169,42.360774161828914,267.4899166308353,78.26643572701623,0.0,0.0
267.8521213868727,84.87163225174571,35.62694033772013,42.36307896194563,35.62550842770169,42.360774161828914,267.4899166308353,78.26643572701623,0.0,0.0
267.1274103613109,84.87165174160542,35.62659394585236,42.3631800538411,35.62550842770169,42.360774161828914,267.4899166308353,78.26643572701623,0.0,0.0
267.1276265454511,71.66123920228677,35.62407651768325,42.358469366002836,35.62550842770169,42.360774161828914,267.4899166308353,78.26643572701623,0.0,0.0
300.0304124184174,-161.45357410368516,35.59542551006593,42.27074714499954,35.60180729378996,42.28308728224747,299.66895849477874,-126.99372642737255,0.0,0.0
300.0307504129907,-92.53289824091965,35.60853450478008,42.2953266225753,35.60180729378996,42.28308728224747,299.66895849477874,-126.99372642737255,0.0,0.0
299.3077268765436,-92.53288849598977,35.60818891364082,42.295427419495404,35.60180729378996,42.28308728224747,299.66895849477874,-126.99372642737255,0.0,0.0
299.3071665765667,-161.45456435875533,35.59508008279984,42.27084757700241,35.60180729378996,42.28308728224747,299.66895849477874,-126.99372642737255,0.0,0.0
304.8117512061144,103.82658897831882,35.648223850266014,42.36468008097759,35.64934484814514,42.367150209044745,304.4492221852368,110.61262676621462,0.0,0.0
304.8100550949024,117.39865480918054,35.65081159062179,42.36951936516815,35.64934484814514,42.367150209044745,304.4492221852368,110.61262676621462,0.0,0.0
304.0866931643592,117.39866455411043,35.650465845069704,42.3696203371119,35.64934484814514,42.367150209044745,304.4492221852368,110.61262676621462,0.0,0.0
304.0883443653887,103.82659872324871,35.64787810566849,42.36478105137714,35.64934484814514,42.367150209044745,304.4492221852368,110.61262676621462,0.0,0.0
298.1649552616518,126.08962099178576,35.6492922530894,42.373545914659125,35.65012697742602,42.37547947282092,297.80379069579226,131.37102555082384,0.0,0.0
298.16594046987007,136.65242036493208,35.651307449193425,42.3773120688212,35.65012697742602,42.37547947282092,297.80379069579226,131.37102555082384,0.0,0.0
297.4426598125697,136.65243010986194,35.65096170041648,42.37741303098272,35.65012697742602,42.37547947282092,297.80379069579226,131.37102555082384,0.0,0.0
297.4416409217144,126.08963073671565,35.64894650565862,42.373646875439064,35.65012697742602,42.37547947282092,297.80379069579226,131.37102555082384,0.0,0.0
